"set_id","year","month","day","arm_position","arm_qaqc_code","pin_number","height_mm","qaqc_code","reserve"
"CLMAJ-1","2014.0","2.0","3.0","1L",NA,"pin_9","100.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_1","101.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_2","104.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_3","125.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_4","112.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_5","115.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_6","80.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_7","115.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_8","114.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","3R",NA,"pin_9","107.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_1","80.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_2","76.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_3","81.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_4","17.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_5","52.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_6","95.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_7","85.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_8","93.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","5R",NA,"pin_9","91.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_1","123.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_2","98.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_3","90.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_4","87.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_5","92.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_6","38.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_7","61.5",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_8","93.0",NA,"GND"
"CLMAJ-1","2014.0","2.0","3.0","7L",NA,"pin_9","123.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_1","127.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_2","108.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_3","102.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_4","108.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_5","102.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_6","102.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_7","111.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_8","83.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","1L",NA,"pin_9","98.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_1","110.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_2","188.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_3","116.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_4","74.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_5","102.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_6","112.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_7","107.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_8","112.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","3R",NA,"pin_9","88.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_1","104.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_2","92.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_3","85.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_4","79.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_5","75.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_6","70.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_7","80.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_8","91.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","5R",NA,"pin_9","76.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_1","124.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_2","102.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_3","94.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_4","94.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_5","94.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_6","95.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_7","82.0",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_8","99.5",NA,"GND"
"CLMAJ-1","2014.0","5.0","16.0","7L",NA,"pin_9","98.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_1","129.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_2","121.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_3","109.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_4","109.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_5","99.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_6","112.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_7","117.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_8","129.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","1L",NA,"pin_9","96.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_1","111.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_2","118.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_3","112.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_4","114.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_5","120.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_6","117.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_7","115.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_8","103.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","3R",NA,"pin_9","117.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_1","112.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_2","77.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_3","88.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_4","88.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_5","92.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_6","72.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_7","93.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_8","94.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","5R",NA,"pin_9","102.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_1","119.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_2","104.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_3","93.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_4","96.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_5","99.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_6","95.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_7","93.5",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_8","94.0",NA,"GND"
"CLMAJ-1","2014.0","8.0","5.0","7L",NA,"pin_9","91.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_1","119.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_2","135.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_3","115.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_4","111.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_5","133.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_6","118.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_7","118.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_8","124.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","1L",NA,"pin_9","84.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_1","80.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_2","113.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_3","112.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_4","76.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_5","74.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_6","112.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_7","97.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_8","120.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","3R",NA,"pin_9","124.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_1","89.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_2","83.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_3","66.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_4","71.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_5","63.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_6","93.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_7","78.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_8","77.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","5R",NA,"pin_9","69.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_1","106.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_2","96.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_3","66.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_4","95.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_5","87.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_6","80.5",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_7","63.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_8","85.0",NA,"GND"
"CLMAJ-1","2015.0","12.0","2.0","7L",NA,"pin_9","61.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_1","117.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_2","113.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_3","114.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_4","110.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_5","109.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_6","114.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_7","115.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_8","114.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","1L",NA,"pin_9","124.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_1","126.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_2","119.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_3","127.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_4","120.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_5","115.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_6","116.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_7","103.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_8","108.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","3R",NA,"pin_9","127.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_1","106.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_2","89.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_3","131.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_4","97.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_5","101.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_6","101.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_7","94.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_8","97.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","5R",NA,"pin_9","85.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_1","100.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_2","109.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_3","93.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_4","96.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_5","99.0",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_6","96.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_7","99.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_8","99.5",NA,"GND"
"CLMAJ-1","2015.0","2.0","12.0","7L",NA,"pin_9","98.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_1","103.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_2","111.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_3","105.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_4","110.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_5","101.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_6","113.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_7","105.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_8","104.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","1L",NA,"pin_9","137.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_1","115.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_2","124.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_3","109.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_4","78.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_5","121.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_6","98.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_7","97.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_8","102.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","3R",NA,"pin_9","102.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_1","116.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_2","98.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_3","83.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_4","88.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_5","75.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_6","69.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_7","96.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_8","96.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","5R",NA,"pin_9","92.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_1","115.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_2","102.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_3","100.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_4","105.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_5","100.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_6","104.5",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_7","89.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_8","92.0",NA,"GND"
"CLMAJ-1","2015.0","6.0","2.0","7L",NA,"pin_9","93.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_1","122.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_2","129.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_3","117.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_4","124.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_5","116.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_6","109.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_7","125.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_8","128.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","1L",NA,"pin_9","118.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_1","111.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_2","106.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_3","120.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_4","130.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_5","118.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_6","108.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_7","121.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_8","121.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","3R",NA,"pin_9","133.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_1","102.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_2","98.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_3","92.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_4","90.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_5","94.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_6","96.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_7","100.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_8","101.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","5R",NA,"pin_9","102.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_1","107.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_2","97.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_3","100.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_4","94.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_5","82.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_6","97.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_7","82.5",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_8","160.0",NA,"GND"
"CLMAJ-1","2015.0","9.0","14.0","7L",NA,"pin_9","79.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_1","110.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_2","124.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_3","106.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_4","104.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_5","106.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_6","116.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_7","112.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_8","111.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","1L",NA,"pin_9","113.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_1","107.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_2","104.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_3","122.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_4","107.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_5","117.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_6","120.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_7","152.5","HPL RT","GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_8","125.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","3R",NA,"pin_9","121.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_1","95.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_2","223.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_3","121.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_4","94.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_5","95.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_6","103.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_7","93.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_8","101.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","5R",NA,"pin_9","100.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_1","109.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_2","111.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_3","103.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_4","98.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_5","100.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_6","103.0",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_7","89.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_8","99.5",NA,"GND"
"CLMAJ-1","2016.0","11.0","21.0","7L",NA,"pin_9","95.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_1","118.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_2","130.0",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_3","114.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_4","123.0",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_5","129.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_6","118.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_7","130.0",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_8","126.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","1L",NA,"pin_9","114.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","3R",NA,"pin_1","111.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","3R",NA,"pin_2","112.0",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","3R",NA,"pin_3","106.0",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","3R",NA,"pin_4","107.5",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","3R",NA,"pin_5","114.0",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","3R",NA,"pin_6","117.0",NA,"GND"
"CLMAJ-1","2016.0","2.0","10.0","3R",NA,"pin_7","94.0",NA,"GND"
